   -4.900      0.982453
   -4.800      0.996165
   -4.700      0.999923
   -4.600      0.993691
   -4.500      0.977530
   -4.400      0.951602
   -4.300      0.916166
   -4.200      0.871576
   -4.100      0.818277
   -4.000      0.756802
   -3.900      0.687766
   -3.800      0.611858
   -3.700      0.529836
   -3.600      0.442520
   -3.500      0.350783
   -3.400      0.255541
   -3.300      0.157746
   -3.200      0.058374
   -3.100     -0.041581
   -3.000     -0.141120
   -2.900     -0.239249
   -2.800     -0.334988
   -2.700     -0.427380
   -2.600     -0.515501
   -2.500     -0.598472
   -2.400     -0.675463
   -2.300     -0.745705
   -2.200     -0.808496
   -2.100     -0.863209
   -2.000     -0.909297
   -1.900     -0.946300
   -1.800     -0.973848
   -1.700     -0.991665
   -1.600     -0.999574
   -1.500     -0.997495
   -1.400     -0.985450
   -1.300     -0.963558
   -1.200     -0.932039
   -1.100     -0.891207
   -1.000     -0.841471
   -0.900     -0.783327
   -0.800     -0.717356
   -0.700     -0.644218
   -0.600     -0.564642
   -0.500     -0.479426
   -0.400     -0.389418
   -0.300     -0.295520
   -0.200     -0.198670
   -0.100     -0.099833
    0.000      0.000000
    0.100      0.099833
    0.200      0.198669
    0.300      0.295520
    0.400      0.389418
    0.500      0.479426
    0.600      0.564642
    0.700      0.644218
    0.800      0.717356
    0.900      0.783327
    1.000      0.841471
    1.100      0.891208
    1.200      0.932039
    1.300      0.963558
    1.400      0.985450
    1.500      0.997495
    1.600      0.999574
    1.700      0.991665
    1.800      0.973848
    1.900      0.946300
    2.000      0.909297
    2.100      0.863209
    2.200      0.808496
    2.300      0.745705
    2.400      0.675463
    2.500      0.598472
    2.600      0.515501
    2.700      0.427380
    2.800      0.334988
    2.900      0.239249
    3.000      0.141120
    3.100      0.041580
    3.200     -0.058374
    3.300     -0.157746
    3.400     -0.255541
    3.500     -0.350783
    3.600     -0.442521
    3.700     -0.529836
    3.800     -0.611858
    3.900     -0.687766
    4.000     -0.756802
    4.100     -0.818277
    4.200     -0.871576
    4.300     -0.916166
    4.400     -0.951602
    4.500     -0.977530
    4.600     -0.993691
    4.700     -0.999923
    4.800     -0.996165
    4.900     -0.982453
    5.000     -0.958924
